date,club,value,squad_s
29/05/2016,Hapoel Hadera,0,
30/05/2016,Hapoel Hadera,0,
31/05/2016,Hapoel Hadera,0,
01/06/2016,Hapoel Hadera,0,
02/06/2016,Hapoel Hadera,0,
03/06/2016,Hapoel Hadera,0,
04/06/2016,Hapoel Hadera,0,
05/06/2016,Hapoel Hadera,0,
06/06/2016,Hapoel Hadera,0,
07/06/2016,Hapoel Hadera,0,
08/06/2016,Hapoel Hadera,0,
09/06/2016,Hapoel Hadera,0,
10/06/2016,Hapoel Hadera,0,
11/06/2016,Hapoel Hadera,0,
12/06/2016,Hapoel Hadera,0,
13/06/2016,Hapoel Hadera,0,
14/06/2016,Hapoel Hadera,0,
15/06/2016,Hapoel Hadera,0,
16/06/2016,Hapoel Hadera,0,
17/06/2016,Hapoel Hadera,0,
18/06/2016,Hapoel Hadera,0,
19/06/2016,Hapoel Hadera,0,
20/06/2016,Hapoel Hadera,0,
21/06/2016,Hapoel Hadera,0,
22/06/2016,Hapoel Hadera,0,
23/06/2016,Hapoel Hadera,0,
24/06/2016,Hapoel Hadera,0,
25/06/2016,Hapoel Hadera,0,
26/06/2016,Hapoel Hadera,0,
27/06/2016,Hapoel Hadera,0,
28/06/2016,Hapoel Hadera,0,
29/06/2016,Hapoel Hadera,0,
30/06/2016,Hapoel Hadera,0,
01/07/2016,Hapoel Hadera,0,
02/07/2016,Hapoel Hadera,0,
03/07/2016,Hapoel Hadera,0,
04/07/2016,Hapoel Hadera,0,
05/07/2016,Hapoel Hadera,0,
06/07/2016,Hapoel Hadera,0,
07/07/2016,Hapoel Hadera,0,
08/07/2016,Hapoel Hadera,0,
09/07/2016,Hapoel Hadera,0,
10/07/2016,Hapoel Hadera,0,
11/07/2016,Hapoel Hadera,0,
12/07/2016,Hapoel Hadera,0,
13/07/2016,Hapoel Hadera,0,
14/07/2016,Hapoel Hadera,0,
15/07/2016,Hapoel Hadera,0,
16/07/2016,Hapoel Hadera,0,
17/07/2016,Hapoel Hadera,0,
18/07/2016,Hapoel Hadera,0,
19/07/2016,Hapoel Hadera,0,
20/07/2016,Hapoel Hadera,0,
21/07/2016,Hapoel Hadera,0,
22/07/2016,Hapoel Hadera,0,
23/07/2016,Hapoel Hadera,0,
24/07/2016,Hapoel Hadera,0,
25/07/2016,Hapoel Hadera,0,
26/07/2016,Hapoel Hadera,0,
27/07/2016,Hapoel Hadera,0,
28/07/2016,Hapoel Hadera,0,
29/07/2016,Hapoel Hadera,0,
30/07/2016,Hapoel Hadera,0,
31/07/2016,Hapoel Hadera,0,
01/08/2016,Hapoel Hadera,0,
02/08/2016,Hapoel Hadera,0,
03/08/2016,Hapoel Hadera,0,
04/08/2016,Hapoel Hadera,0,
05/08/2016,Hapoel Hadera,0,
06/08/2016,Hapoel Hadera,0,
07/08/2016,Hapoel Hadera,0,
08/08/2016,Hapoel Hadera,0,
09/08/2016,Hapoel Hadera,0,
10/08/2016,Hapoel Hadera,0,
11/08/2016,Hapoel Hadera,0,
12/08/2016,Hapoel Hadera,0,
13/08/2016,Hapoel Hadera,0,
14/08/2016,Hapoel Hadera,0,
15/08/2016,Hapoel Hadera,0,
16/08/2016,Hapoel Hadera,0,
17/08/2016,Hapoel Hadera,0,
18/08/2016,Hapoel Hadera,0,
19/08/2016,Hapoel Hadera,0,
20/08/2016,Hapoel Hadera,0,
21/08/2016,Hapoel Hadera,0,
22/08/2016,Hapoel Hadera,0,
23/08/2016,Hapoel Hadera,0,
24/08/2016,Hapoel Hadera,0,
25/08/2016,Hapoel Hadera,0,
26/08/2016,Hapoel Hadera,0,
27/08/2016,Hapoel Hadera,0,
28/08/2016,Hapoel Hadera,0,
29/08/2016,Hapoel Hadera,0,
30/08/2016,Hapoel Hadera,0,
31/08/2016,Hapoel Hadera,0,
01/09/2016,Hapoel Hadera,0,
02/09/2016,Hapoel Hadera,0,
03/09/2016,Hapoel Hadera,0,
04/09/2016,Hapoel Hadera,0,
05/09/2016,Hapoel Hadera,0,
06/09/2016,Hapoel Hadera,0,
07/09/2016,Hapoel Hadera,0,
08/09/2016,Hapoel Hadera,0,
09/09/2016,Hapoel Hadera,0,
10/09/2016,Hapoel Hadera,0,
11/09/2016,Hapoel Hadera,0,
12/09/2016,Hapoel Hadera,0,
13/09/2016,Hapoel Hadera,0,
14/09/2016,Hapoel Hadera,0,
15/09/2016,Hapoel Hadera,0,
16/09/2016,Hapoel Hadera,0,
17/09/2016,Hapoel Hadera,0,
18/09/2016,Hapoel Hadera,0,
19/09/2016,Hapoel Hadera,0,
20/09/2016,Hapoel Hadera,0,
21/09/2016,Hapoel Hadera,0,
22/09/2016,Hapoel Hadera,0,
23/09/2016,Hapoel Hadera,0,
24/09/2016,Hapoel Hadera,0,
25/09/2016,Hapoel Hadera,0,
26/09/2016,Hapoel Hadera,0,
27/09/2016,Hapoel Hadera,0,
28/09/2016,Hapoel Hadera,0,
29/09/2016,Hapoel Hadera,0,
30/09/2016,Hapoel Hadera,0,
01/10/2016,Hapoel Hadera,0,
02/10/2016,Hapoel Hadera,0,
03/10/2016,Hapoel Hadera,0,
04/10/2016,Hapoel Hadera,0,
05/10/2016,Hapoel Hadera,0,
06/10/2016,Hapoel Hadera,0,
07/10/2016,Hapoel Hadera,0,
08/10/2016,Hapoel Hadera,0,
09/10/2016,Hapoel Hadera,0,
10/10/2016,Hapoel Hadera,0,
11/10/2016,Hapoel Hadera,0,
12/10/2016,Hapoel Hadera,0,
13/10/2016,Hapoel Hadera,0,
14/10/2016,Hapoel Hadera,0,
15/10/2016,Hapoel Hadera,0,
16/10/2016,Hapoel Hadera,0,
17/10/2016,Hapoel Hadera,0,
18/10/2016,Hapoel Hadera,0,
19/10/2016,Hapoel Hadera,0,
20/10/2016,Hapoel Hadera,0,
21/10/2016,Hapoel Hadera,0,
22/10/2016,Hapoel Hadera,0,
23/10/2016,Hapoel Hadera,0,
24/10/2016,Hapoel Hadera,0,
25/10/2016,Hapoel Hadera,0,
26/10/2016,Hapoel Hadera,0,
27/10/2016,Hapoel Hadera,0,
28/10/2016,Hapoel Hadera,0,
29/10/2016,Hapoel Hadera,0,
30/10/2016,Hapoel Hadera,0,
31/10/2016,Hapoel Hadera,0,
01/11/2016,Hapoel Hadera,50000,2
02/11/2016,Hapoel Hadera,50000,2
03/11/2016,Hapoel Hadera,50000,2
04/11/2016,Hapoel Hadera,50000,2
05/11/2016,Hapoel Hadera,50000,2
06/11/2016,Hapoel Hadera,50000,2
07/11/2016,Hapoel Hadera,50000,2
08/11/2016,Hapoel Hadera,50000,2
09/11/2016,Hapoel Hadera,50000,2
10/11/2016,Hapoel Hadera,50000,2
11/11/2016,Hapoel Hadera,50000,2
12/11/2016,Hapoel Hadera,50000,2
13/11/2016,Hapoel Hadera,50000,2
14/11/2016,Hapoel Hadera,50000,2
15/11/2016,Hapoel Hadera,50000,3
16/11/2016,Hapoel Hadera,50000,3
17/11/2016,Hapoel Hadera,50000,3
18/11/2016,Hapoel Hadera,50000,3
19/11/2016,Hapoel Hadera,50000,3
20/11/2016,Hapoel Hadera,50000,3
21/11/2016,Hapoel Hadera,50000,3
22/11/2016,Hapoel Hadera,50000,3
23/11/2016,Hapoel Hadera,50000,3
24/11/2016,Hapoel Hadera,50000,3
25/11/2016,Hapoel Hadera,50000,3
26/11/2016,Hapoel Hadera,50000,3
27/11/2016,Hapoel Hadera,50000,3
28/11/2016,Hapoel Hadera,50000,3
29/11/2016,Hapoel Hadera,50000,3
30/11/2016,Hapoel Hadera,50000,3
01/12/2016,Hapoel Hadera,50000,3
02/12/2016,Hapoel Hadera,50000,3
03/12/2016,Hapoel Hadera,50000,3
04/12/2016,Hapoel Hadera,50000,3
05/12/2016,Hapoel Hadera,50000,3
06/12/2016,Hapoel Hadera,50000,3
07/12/2016,Hapoel Hadera,50000,3
08/12/2016,Hapoel Hadera,50000,3
09/12/2016,Hapoel Hadera,50000,3
10/12/2016,Hapoel Hadera,50000,3
11/12/2016,Hapoel Hadera,50000,3
12/12/2016,Hapoel Hadera,50000,3
13/12/2016,Hapoel Hadera,50000,3
14/12/2016,Hapoel Hadera,50000,3
15/12/2016,Hapoel Hadera,50000,3
16/12/2016,Hapoel Hadera,50000,3
17/12/2016,Hapoel Hadera,50000,3
18/12/2016,Hapoel Hadera,50000,3
19/12/2016,Hapoel Hadera,50000,3
20/12/2016,Hapoel Hadera,50000,3
21/12/2016,Hapoel Hadera,50000,3
22/12/2016,Hapoel Hadera,50000,3
23/12/2016,Hapoel Hadera,50000,3
24/12/2016,Hapoel Hadera,50000,3
25/12/2016,Hapoel Hadera,50000,3
26/12/2016,Hapoel Hadera,50000,3
27/12/2016,Hapoel Hadera,50000,3
28/12/2016,Hapoel Hadera,50000,3
29/12/2016,Hapoel Hadera,50000,3
30/12/2016,Hapoel Hadera,50000,3
31/12/2016,Hapoel Hadera,50000,3
01/01/2017,Hapoel Hadera,50000,3
02/01/2017,Hapoel Hadera,50000,3
03/01/2017,Hapoel Hadera,50000,3
04/01/2017,Hapoel Hadera,50000,3
05/01/2017,Hapoel Hadera,50000,3
06/01/2017,Hapoel Hadera,50000,3
07/01/2017,Hapoel Hadera,50000,3
08/01/2017,Hapoel Hadera,50000,3
09/01/2017,Hapoel Hadera,50000,3
10/01/2017,Hapoel Hadera,50000,3
11/01/2017,Hapoel Hadera,50000,3
12/01/2017,Hapoel Hadera,50000,3
13/01/2017,Hapoel Hadera,50000,3
14/01/2017,Hapoel Hadera,50000,3
15/01/2017,Hapoel Hadera,50000,3
16/01/2017,Hapoel Hadera,50000,3
17/01/2017,Hapoel Hadera,50000,3
18/01/2017,Hapoel Hadera,50000,3
19/01/2017,Hapoel Hadera,50000,3
20/01/2017,Hapoel Hadera,50000,3
21/01/2017,Hapoel Hadera,50000,3
22/01/2017,Hapoel Hadera,50000,3
23/01/2017,Hapoel Hadera,50000,3
24/01/2017,Hapoel Hadera,50000,3
25/01/2017,Hapoel Hadera,50000,3
26/01/2017,Hapoel Hadera,50000,3
27/01/2017,Hapoel Hadera,50000,3
28/01/2017,Hapoel Hadera,50000,3
29/01/2017,Hapoel Hadera,50000,3
30/01/2017,Hapoel Hadera,50000,3
31/01/2017,Hapoel Hadera,50000,3
01/02/2017,Hapoel Hadera,50000,3
02/02/2017,Hapoel Hadera,50000,3
03/02/2017,Hapoel Hadera,50000,3
04/02/2017,Hapoel Hadera,50000,3
05/02/2017,Hapoel Hadera,50000,3
06/02/2017,Hapoel Hadera,50000,3
07/02/2017,Hapoel Hadera,50000,3
08/02/2017,Hapoel Hadera,50000,3
09/02/2017,Hapoel Hadera,50000,3
10/02/2017,Hapoel Hadera,50000,3
11/02/2017,Hapoel Hadera,50000,3
12/02/2017,Hapoel Hadera,50000,3
13/02/2017,Hapoel Hadera,50000,3
14/02/2017,Hapoel Hadera,50000,3
15/02/2017,Hapoel Hadera,50000,3
16/02/2017,Hapoel Hadera,50000,3
17/02/2017,Hapoel Hadera,50000,3
18/02/2017,Hapoel Hadera,50000,3
19/02/2017,Hapoel Hadera,50000,3
20/02/2017,Hapoel Hadera,50000,3
21/02/2017,Hapoel Hadera,50000,3
22/02/2017,Hapoel Hadera,50000,3
23/02/2017,Hapoel Hadera,50000,3
24/02/2017,Hapoel Hadera,50000,3
25/02/2017,Hapoel Hadera,50000,3
26/02/2017,Hapoel Hadera,50000,3
27/02/2017,Hapoel Hadera,50000,3
28/02/2017,Hapoel Hadera,50000,3
01/03/2017,Hapoel Hadera,50000,3
02/03/2017,Hapoel Hadera,50000,3
03/03/2017,Hapoel Hadera,50000,3
04/03/2017,Hapoel Hadera,50000,3
05/03/2017,Hapoel Hadera,50000,3
06/03/2017,Hapoel Hadera,50000,3
07/03/2017,Hapoel Hadera,50000,3
08/03/2017,Hapoel Hadera,50000,3
09/03/2017,Hapoel Hadera,50000,3
10/03/2017,Hapoel Hadera,50000,3
11/03/2017,Hapoel Hadera,50000,3
12/03/2017,Hapoel Hadera,50000,3
13/03/2017,Hapoel Hadera,50000,3
14/03/2017,Hapoel Hadera,50000,3
15/03/2017,Hapoel Hadera,150000,5
16/03/2017,Hapoel Hadera,150000,5
17/03/2017,Hapoel Hadera,150000,5
18/03/2017,Hapoel Hadera,150000,5
19/03/2017,Hapoel Hadera,150000,5
20/03/2017,Hapoel Hadera,150000,5
21/03/2017,Hapoel Hadera,150000,5
22/03/2017,Hapoel Hadera,150000,5
23/03/2017,Hapoel Hadera,150000,5
24/03/2017,Hapoel Hadera,150000,5
25/03/2017,Hapoel Hadera,150000,5
26/03/2017,Hapoel Hadera,150000,5
27/03/2017,Hapoel Hadera,150000,5
28/03/2017,Hapoel Hadera,150000,5
29/03/2017,Hapoel Hadera,150000,5
30/03/2017,Hapoel Hadera,150000,5
31/03/2017,Hapoel Hadera,150000,5
01/04/2017,Hapoel Hadera,150000,5
02/04/2017,Hapoel Hadera,150000,5
03/04/2017,Hapoel Hadera,150000,5
04/04/2017,Hapoel Hadera,150000,5
05/04/2017,Hapoel Hadera,150000,5
06/04/2017,Hapoel Hadera,150000,5
07/04/2017,Hapoel Hadera,150000,5
08/04/2017,Hapoel Hadera,150000,5
09/04/2017,Hapoel Hadera,150000,5
10/04/2017,Hapoel Hadera,150000,5
11/04/2017,Hapoel Hadera,150000,5
12/04/2017,Hapoel Hadera,150000,5
13/04/2017,Hapoel Hadera,150000,5
14/04/2017,Hapoel Hadera,150000,5
15/04/2017,Hapoel Hadera,150000,5
16/04/2017,Hapoel Hadera,150000,5
17/04/2017,Hapoel Hadera,150000,5
18/04/2017,Hapoel Hadera,150000,5
19/04/2017,Hapoel Hadera,150000,5
20/04/2017,Hapoel Hadera,150000,5
21/04/2017,Hapoel Hadera,150000,5
22/04/2017,Hapoel Hadera,150000,5
23/04/2017,Hapoel Hadera,150000,5
24/04/2017,Hapoel Hadera,150000,5
25/04/2017,Hapoel Hadera,150000,5
26/04/2017,Hapoel Hadera,150000,5
27/04/2017,Hapoel Hadera,150000,5
28/04/2017,Hapoel Hadera,150000,5
29/04/2017,Hapoel Hadera,150000,5
30/04/2017,Hapoel Hadera,150000,5
01/05/2017,Hapoel Hadera,150000,5
02/05/2017,Hapoel Hadera,150000,5
03/05/2017,Hapoel Hadera,150000,5
04/05/2017,Hapoel Hadera,150000,5
05/05/2017,Hapoel Hadera,150000,5
06/05/2017,Hapoel Hadera,150000,5
07/05/2017,Hapoel Hadera,150000,5
08/05/2017,Hapoel Hadera,150000,5
09/05/2017,Hapoel Hadera,150000,5
10/05/2017,Hapoel Hadera,150000,5
11/05/2017,Hapoel Hadera,150000,5
12/05/2017,Hapoel Hadera,150000,5
13/05/2017,Hapoel Hadera,150000,5
14/05/2017,Hapoel Hadera,150000,5
15/05/2017,Hapoel Hadera,200000,7
16/05/2017,Hapoel Hadera,200000,7
17/05/2017,Hapoel Hadera,200000,7
18/05/2017,Hapoel Hadera,200000,7
19/05/2017,Hapoel Hadera,200000,7
20/05/2017,Hapoel Hadera,200000,7
21/05/2017,Hapoel Hadera,200000,7
22/05/2017,Hapoel Hadera,200000,7
23/05/2017,Hapoel Hadera,200000,7
24/05/2017,Hapoel Hadera,200000,7
25/05/2017,Hapoel Hadera,200000,7
26/05/2017,Hapoel Hadera,200000,7
27/05/2017,Hapoel Hadera,200000,7
28/05/2017,Hapoel Hadera,200000,7
29/05/2017,Hapoel Hadera,200000,7
30/05/2017,Hapoel Hadera,200000,7
31/05/2017,Hapoel Hadera,200000,7
01/06/2017,Hapoel Hadera,200000,7
02/06/2017,Hapoel Hadera,200000,7
03/06/2017,Hapoel Hadera,200000,7
04/06/2017,Hapoel Hadera,200000,7
05/06/2017,Hapoel Hadera,200000,7
06/06/2017,Hapoel Hadera,200000,7
07/06/2017,Hapoel Hadera,200000,7
08/06/2017,Hapoel Hadera,200000,7
09/06/2017,Hapoel Hadera,200000,7
10/06/2017,Hapoel Hadera,200000,7
11/06/2017,Hapoel Hadera,200000,7
12/06/2017,Hapoel Hadera,200000,7
13/06/2017,Hapoel Hadera,200000,7
14/06/2017,Hapoel Hadera,200000,7
15/06/2017,Hapoel Hadera,200000,7
16/06/2017,Hapoel Hadera,200000,7
17/06/2017,Hapoel Hadera,200000,7
18/06/2017,Hapoel Hadera,200000,7
19/06/2017,Hapoel Hadera,200000,7
20/06/2017,Hapoel Hadera,200000,7
21/06/2017,Hapoel Hadera,200000,7
22/06/2017,Hapoel Hadera,200000,7
23/06/2017,Hapoel Hadera,200000,7
24/06/2017,Hapoel Hadera,200000,7
25/06/2017,Hapoel Hadera,200000,7
26/06/2017,Hapoel Hadera,200000,7
27/06/2017,Hapoel Hadera,200000,7
28/06/2017,Hapoel Hadera,200000,7
29/06/2017,Hapoel Hadera,200000,7
30/06/2017,Hapoel Hadera,200000,7
01/07/2017,Hapoel Hadera,200000,26
02/07/2017,Hapoel Hadera,200000,26
03/07/2017,Hapoel Hadera,200000,26
04/07/2017,Hapoel Hadera,200000,26
05/07/2017,Hapoel Hadera,200000,26
06/07/2017,Hapoel Hadera,200000,26
07/07/2017,Hapoel Hadera,200000,26
08/07/2017,Hapoel Hadera,200000,26
09/07/2017,Hapoel Hadera,200000,26
10/07/2017,Hapoel Hadera,200000,26
11/07/2017,Hapoel Hadera,200000,26
12/07/2017,Hapoel Hadera,200000,26
13/07/2017,Hapoel Hadera,200000,26
14/07/2017,Hapoel Hadera,200000,26
15/07/2017,Hapoel Hadera,1200000,33
16/07/2017,Hapoel Hadera,1200000,33
17/07/2017,Hapoel Hadera,1200000,33
18/07/2017,Hapoel Hadera,1200000,33
19/07/2017,Hapoel Hadera,1200000,33
20/07/2017,Hapoel Hadera,1200000,33
21/07/2017,Hapoel Hadera,1200000,33
22/07/2017,Hapoel Hadera,1200000,33
23/07/2017,Hapoel Hadera,1200000,33
24/07/2017,Hapoel Hadera,1200000,33
25/07/2017,Hapoel Hadera,1200000,33
26/07/2017,Hapoel Hadera,1200000,33
27/07/2017,Hapoel Hadera,1200000,33
28/07/2017,Hapoel Hadera,1200000,33
29/07/2017,Hapoel Hadera,1200000,33
30/07/2017,Hapoel Hadera,1200000,33
31/07/2017,Hapoel Hadera,1200000,33
01/08/2017,Hapoel Hadera,875000,30
02/08/2017,Hapoel Hadera,875000,30
03/08/2017,Hapoel Hadera,875000,30
04/08/2017,Hapoel Hadera,875000,30
05/08/2017,Hapoel Hadera,875000,30
06/08/2017,Hapoel Hadera,875000,30
07/08/2017,Hapoel Hadera,875000,30
08/08/2017,Hapoel Hadera,875000,30
09/08/2017,Hapoel Hadera,875000,30
10/08/2017,Hapoel Hadera,875000,30
11/08/2017,Hapoel Hadera,875000,30
12/08/2017,Hapoel Hadera,875000,30
13/08/2017,Hapoel Hadera,875000,30
14/08/2017,Hapoel Hadera,875000,30
15/08/2017,Hapoel Hadera,1000000,31
16/08/2017,Hapoel Hadera,1000000,31
17/08/2017,Hapoel Hadera,1000000,31
18/08/2017,Hapoel Hadera,1000000,31
19/08/2017,Hapoel Hadera,1000000,31
20/08/2017,Hapoel Hadera,1000000,31
21/08/2017,Hapoel Hadera,1000000,31
22/08/2017,Hapoel Hadera,1000000,31
23/08/2017,Hapoel Hadera,1000000,31
24/08/2017,Hapoel Hadera,1000000,31
25/08/2017,Hapoel Hadera,1000000,31
26/08/2017,Hapoel Hadera,1000000,31
27/08/2017,Hapoel Hadera,1000000,31
28/08/2017,Hapoel Hadera,1000000,31
29/08/2017,Hapoel Hadera,1000000,31
30/08/2017,Hapoel Hadera,1000000,31
31/08/2017,Hapoel Hadera,1000000,31
01/09/2017,Hapoel Hadera,1000000,29
02/09/2017,Hapoel Hadera,1000000,29
03/09/2017,Hapoel Hadera,1000000,29
04/09/2017,Hapoel Hadera,1000000,29
05/09/2017,Hapoel Hadera,1000000,29
06/09/2017,Hapoel Hadera,1000000,29
07/09/2017,Hapoel Hadera,1000000,29
08/09/2017,Hapoel Hadera,1000000,29
09/09/2017,Hapoel Hadera,1000000,29
10/09/2017,Hapoel Hadera,1000000,29
11/09/2017,Hapoel Hadera,1000000,29
12/09/2017,Hapoel Hadera,1000000,29
13/09/2017,Hapoel Hadera,1000000,29
14/09/2017,Hapoel Hadera,1000000,29
15/09/2017,Hapoel Hadera,1000000,24
16/09/2017,Hapoel Hadera,1000000,24
17/09/2017,Hapoel Hadera,1000000,24
18/09/2017,Hapoel Hadera,1000000,24
19/09/2017,Hapoel Hadera,1000000,24
20/09/2017,Hapoel Hadera,1000000,24
21/09/2017,Hapoel Hadera,1000000,24
22/09/2017,Hapoel Hadera,1000000,24
23/09/2017,Hapoel Hadera,1000000,24
24/09/2017,Hapoel Hadera,1000000,24
25/09/2017,Hapoel Hadera,1000000,24
26/09/2017,Hapoel Hadera,1000000,24
27/09/2017,Hapoel Hadera,1000000,24
28/09/2017,Hapoel Hadera,1000000,24
29/09/2017,Hapoel Hadera,1000000,24
30/09/2017,Hapoel Hadera,1000000,24
01/10/2017,Hapoel Hadera,1600000,25
02/10/2017,Hapoel Hadera,1600000,25
03/10/2017,Hapoel Hadera,1600000,25
04/10/2017,Hapoel Hadera,1600000,25
05/10/2017,Hapoel Hadera,1600000,25
06/10/2017,Hapoel Hadera,1600000,25
07/10/2017,Hapoel Hadera,1600000,25
08/10/2017,Hapoel Hadera,1600000,25
09/10/2017,Hapoel Hadera,1600000,25
10/10/2017,Hapoel Hadera,1600000,25
11/10/2017,Hapoel Hadera,1600000,25
12/10/2017,Hapoel Hadera,1600000,25
13/10/2017,Hapoel Hadera,1600000,25
14/10/2017,Hapoel Hadera,1600000,25
15/10/2017,Hapoel Hadera,1600000,24
16/10/2017,Hapoel Hadera,1600000,24
17/10/2017,Hapoel Hadera,1600000,24
18/10/2017,Hapoel Hadera,1600000,24
19/10/2017,Hapoel Hadera,1600000,24
20/10/2017,Hapoel Hadera,1600000,24
21/10/2017,Hapoel Hadera,1600000,24
22/10/2017,Hapoel Hadera,1600000,24
23/10/2017,Hapoel Hadera,1600000,24
24/10/2017,Hapoel Hadera,1600000,24
25/10/2017,Hapoel Hadera,1600000,24
26/10/2017,Hapoel Hadera,1600000,24
27/10/2017,Hapoel Hadera,1600000,24
28/10/2017,Hapoel Hadera,1600000,24
29/10/2017,Hapoel Hadera,1600000,24
30/10/2017,Hapoel Hadera,1600000,24
31/10/2017,Hapoel Hadera,1600000,24
01/11/2017,Hapoel Hadera,1600000,24
02/11/2017,Hapoel Hadera,1600000,24
03/11/2017,Hapoel Hadera,1600000,24
04/11/2017,Hapoel Hadera,1600000,24
05/11/2017,Hapoel Hadera,1600000,24
06/11/2017,Hapoel Hadera,1600000,24
07/11/2017,Hapoel Hadera,1600000,24
08/11/2017,Hapoel Hadera,1600000,24
09/11/2017,Hapoel Hadera,1600000,24
10/11/2017,Hapoel Hadera,1600000,24
11/11/2017,Hapoel Hadera,1600000,24
12/11/2017,Hapoel Hadera,1600000,24
13/11/2017,Hapoel Hadera,1600000,24
14/11/2017,Hapoel Hadera,1600000,24
15/11/2017,Hapoel Hadera,1600000,22
16/11/2017,Hapoel Hadera,1600000,22
17/11/2017,Hapoel Hadera,1600000,22
18/11/2017,Hapoel Hadera,1600000,22
19/11/2017,Hapoel Hadera,1600000,22
20/11/2017,Hapoel Hadera,1600000,22
21/11/2017,Hapoel Hadera,1600000,22
22/11/2017,Hapoel Hadera,1600000,22
23/11/2017,Hapoel Hadera,1600000,22
24/11/2017,Hapoel Hadera,1600000,22
25/11/2017,Hapoel Hadera,1600000,22
26/11/2017,Hapoel Hadera,1600000,22
27/11/2017,Hapoel Hadera,1600000,22
28/11/2017,Hapoel Hadera,1600000,22
29/11/2017,Hapoel Hadera,1600000,22
30/11/2017,Hapoel Hadera,1600000,22
01/12/2017,Hapoel Hadera,1600000,21
02/12/2017,Hapoel Hadera,1600000,21
03/12/2017,Hapoel Hadera,1600000,21
04/12/2017,Hapoel Hadera,1600000,21
05/12/2017,Hapoel Hadera,1600000,21
06/12/2017,Hapoel Hadera,1600000,21
07/12/2017,Hapoel Hadera,1600000,21
08/12/2017,Hapoel Hadera,1600000,21
09/12/2017,Hapoel Hadera,1600000,21
10/12/2017,Hapoel Hadera,1600000,21
11/12/2017,Hapoel Hadera,1600000,21
12/12/2017,Hapoel Hadera,1600000,21
13/12/2017,Hapoel Hadera,1600000,21
14/12/2017,Hapoel Hadera,1600000,21
15/12/2017,Hapoel Hadera,1600000,21
16/12/2017,Hapoel Hadera,1600000,21
17/12/2017,Hapoel Hadera,1600000,21
18/12/2017,Hapoel Hadera,1600000,21
19/12/2017,Hapoel Hadera,1600000,21
20/12/2017,Hapoel Hadera,1600000,21
21/12/2017,Hapoel Hadera,1600000,21
22/12/2017,Hapoel Hadera,1600000,21
23/12/2017,Hapoel Hadera,1600000,21
24/12/2017,Hapoel Hadera,1600000,21
25/12/2017,Hapoel Hadera,1600000,21
26/12/2017,Hapoel Hadera,1600000,21
27/12/2017,Hapoel Hadera,1600000,21
28/12/2017,Hapoel Hadera,1600000,21
29/12/2017,Hapoel Hadera,1600000,21
30/12/2017,Hapoel Hadera,1600000,21
31/12/2017,Hapoel Hadera,1600000,21
01/01/2018,Hapoel Hadera,1950000,22
02/01/2018,Hapoel Hadera,1950000,22
03/01/2018,Hapoel Hadera,1950000,22
04/01/2018,Hapoel Hadera,1950000,22
05/01/2018,Hapoel Hadera,1950000,22
06/01/2018,Hapoel Hadera,1950000,22
07/01/2018,Hapoel Hadera,1950000,22
08/01/2018,Hapoel Hadera,1950000,22
09/01/2018,Hapoel Hadera,1950000,22
10/01/2018,Hapoel Hadera,1950000,22
11/01/2018,Hapoel Hadera,1950000,22
12/01/2018,Hapoel Hadera,1950000,22
13/01/2018,Hapoel Hadera,1950000,22
14/01/2018,Hapoel Hadera,1950000,22
15/01/2018,Hapoel Hadera,2200000,22
16/01/2018,Hapoel Hadera,2200000,22
17/01/2018,Hapoel Hadera,2200000,22
18/01/2018,Hapoel Hadera,2200000,22
19/01/2018,Hapoel Hadera,2200000,22
20/01/2018,Hapoel Hadera,2200000,22
21/01/2018,Hapoel Hadera,2200000,22
22/01/2018,Hapoel Hadera,2200000,22
23/01/2018,Hapoel Hadera,2200000,22
24/01/2018,Hapoel Hadera,2200000,22
25/01/2018,Hapoel Hadera,2200000,22
26/01/2018,Hapoel Hadera,2200000,22
27/01/2018,Hapoel Hadera,2200000,22
28/01/2018,Hapoel Hadera,2200000,22
29/01/2018,Hapoel Hadera,2200000,22
30/01/2018,Hapoel Hadera,2200000,22
31/01/2018,Hapoel Hadera,2200000,22
01/02/2018,Hapoel Hadera,2200000,21
02/02/2018,Hapoel Hadera,2200000,21
03/02/2018,Hapoel Hadera,2200000,21
04/02/2018,Hapoel Hadera,2200000,21
05/02/2018,Hapoel Hadera,2200000,21
06/02/2018,Hapoel Hadera,2200000,21
07/02/2018,Hapoel Hadera,2200000,21
08/02/2018,Hapoel Hadera,2200000,21
09/02/2018,Hapoel Hadera,2200000,21
10/02/2018,Hapoel Hadera,2200000,21
11/02/2018,Hapoel Hadera,2200000,21
12/02/2018,Hapoel Hadera,2200000,21
13/02/2018,Hapoel Hadera,2200000,21
14/02/2018,Hapoel Hadera,2200000,21
15/02/2018,Hapoel Hadera,2300000,24
16/02/2018,Hapoel Hadera,2300000,24
17/02/2018,Hapoel Hadera,2300000,24
18/02/2018,Hapoel Hadera,2300000,24
19/02/2018,Hapoel Hadera,2300000,24
20/02/2018,Hapoel Hadera,2300000,24
21/02/2018,Hapoel Hadera,2300000,24
22/02/2018,Hapoel Hadera,2300000,24
23/02/2018,Hapoel Hadera,2300000,24
24/02/2018,Hapoel Hadera,2300000,24
25/02/2018,Hapoel Hadera,2300000,24
26/02/2018,Hapoel Hadera,2300000,24
27/02/2018,Hapoel Hadera,2300000,24
