,date,kot,season,round_type,round,home_team,home_team_city,away_team,away_team_city,referee,attendance,home_score,away_score,home_won,away_won,draw,home_pos_b4_game,home_lg_b4_game,away_pos_b4_game,away_lg_b4_game,underdog,home_position,away_position,kot_15_16,kot_16_17,kot_17_18,kot_18_19,kot_19_20,kot_20_21,kot_21_22,kot_22_23,derby,while_world_cup,while_champion_league,while_european_games,home_promoted,home_league_pts,home_is_relegated,home_is_champion,away_promoted,away_league_pts,away_is_relegated,away_is_champion,game_stadium,capacity,att_ratio,ln(attendance),ln(capacity),built_in,stadium_age,stadium_age_squared,home_team_stadium,away_team_stadium,distance_in_km,home_key,away_key,day_of_week_num,day_of_week
2266,2022-01-01,17:30,2021,Regular Season,16,Ironi Kiryat Shmona,Kiryat Shmona,Hapoel Haifa,Haifa,Eitan Shmuelevic,1150.0,2,2,0,0,1,7,20,6,21,Ironi Kiryat Shmona,7,5,False,False,True,False,False,False,False,False,0,0,0,1,0,21,,,0,22,,,Kiryat Shmona Municipal,5300.0,0.2169811320754717,7.047517221357296,8.575462099540212,1989,33,1089,Kiryat Shmona Municipal,Sammy Ofer,74.01608129373125,2021 - Regular Season - 16 - Ironi Kiryat Shmona,2021 - Regular Season - 16 - Hapoel Haifa,5,Saturday
2267,2022-01-01,18:00,2021,Regular Season,16,Hapoel Jerusalem,Jerusalem,Hapoel Hadera,Hadera,Daniel Bar Natan,600.0,1,1,0,0,1,12,14,9,18,Hapoel Jerusalem,12,10,False,False,False,True,False,False,False,False,0,0,0,1,1,15,,,0,19,,,Teddy,31733.0,0.01890776163615164,6.396929655216146,10.365112427854497,1990,32,1024,Teddy,Netanya,67.68303794070863,2021 - Regular Season - 16 - Hapoel Jerusalem,2021 - Regular Season - 16 - Hapoel Hadera,5,Saturday
2268,2022-01-01,19:50,2021,Regular Season,16,Maccabi Netanya,Netanya,Beitar Jerusalem,Jerusalem,Orel Grinfeld,6983.0,0,0,0,0,1,8,19,11,15,Beitar Jerusalem,8,11,False,False,False,False,True,False,False,False,0,0,0,1,0,20,,,0,16,,,Netanya,13800.0,0.5060144927536232,8.851233902846035,9.532423871145296,2012,10,100,Netanya,Teddy,67.68303794070863,2021 - Regular Season - 16 - Maccabi Netanya,2021 - Regular Season - 16 - Beitar Jerusalem,5,Saturday
2269,2022-01-02,19:00,2021,Regular Season,16,FC Ashdod,Ashdod,Hapoel Nof HaGalil,Nof HaGalil,Refael Geva,162.0,3,0,1,0,0,10,17,13,13,Hapoel Nof HaGalil,9,13,False,False,False,False,True,False,False,False,0,0,0,1,0,20,,,1,13,,,Bloomfield,29400.0,0.005510204081632653,5.087596335232384,10.288749953326773,1962,60,3600,Yud-Alef,Green,115.81087389929358,2021 - Regular Season - 16 - FC Ashdod,2021 - Regular Season - 16 - Hapoel Nof HaGalil,6,Sunday
2270,2022-01-02,20:15,2021,Regular Season,16,Hapoel Beer Sheva,Beer Sheva,Ihud Bnei Sakhnin,Sakhnin,Igal Frid,10185.0,3,0,1,0,0,1,37,5,22,Ihud Bnei Sakhnin,1,6,False,False,False,False,False,True,False,False,0,0,0,1,0,40,,,0,22,,,Turner,16126.0,0.6315887386828724,9.228671328660907,9.688188155244967,2015,7,49,Turner,Doha,183.6453632547279,2021 - Regular Season - 16 - Hapoel Beer Sheva,2021 - Regular Season - 16 - Ihud Bnei Sakhnin,6,Sunday
2271,2022-01-03,20:30,2021,Regular Season,16,Maccabi Haifa,Haifa,Maccabi Tel Aviv,Tel Aviv,Liran Liany,30000.0,3,2,1,0,0,2,35,3,25,Maccabi Tel Aviv,2,4,False,False,False,False,False,True,False,False,0,0,0,1,0,38,,,0,25,,,Sammy Ofer,30858.0,0.9721952167995334,10.308952660644293,10.337151315002972,2014,8,64,Sammy Ofer,Bloomfield,83.34157294325398,2021 - Regular Season - 16 - Maccabi Haifa,2021 - Regular Season - 16 - Maccabi Tel Aviv,0,Monday
2272,2022-01-08,15:00,2021,Regular Season,17,Hapoel Haifa,Haifa,Hapoel Tel Aviv,Tel Aviv,Snir Levi,5400.0,0,2,0,1,0,5,22,3,26,Hapoel Haifa,8,3,True,False,False,False,False,False,False,False,0,0,0,1,0,22,,,0,29,,,Sammy Ofer,30858.0,0.174995139023916,8.594154232552366,10.337151315002972,2014,8,64,Sammy Ofer,Bloomfield,83.34157294325398,2021 - Regular Season - 17 - Hapoel Haifa,2021 - Regular Season - 17 - Hapoel Tel Aviv,5,Saturday
2273,2022-01-08,17:30,2021,Regular Season,17,Hapoel Nof HaGalil,Nof HaGalil,Ironi Kiryat Shmona,Kiryat Shmona,Idan Leiba,500.0,2,6,0,1,0,13,13,7,21,Hapoel Nof HaGalil,13,6,False,False,True,False,False,False,False,False,0,0,0,1,1,13,,,0,24,,,Green,5200.0,0.09615384615384616,6.214608098422191,8.556413904569519,1965,57,3249,Green,Kiryat Shmona Municipal,62.57628296859898,2021 - Regular Season - 17 - Hapoel Nof HaGalil,2021 - Regular Season - 17 - Ironi Kiryat Shmona,5,Saturday
2274,2022-01-08,17:45,2021,Regular Season,17,Maccabi Petah Tikva,Petah Tikva,Maccabi Haifa,Haifa,Gal Leibovitz,10200.0,0,4,0,1,0,14,10,2,38,Maccabi Petah Tikva,14,1,False,False,True,False,False,False,False,False,0,0,0,1,0,10,,,0,41,,,HaMoshava,11500.0,0.8869565217391304,9.230142999272362,9.350102314351341,2011,11,121,HaMoshava,Sammy Ofer,75.84154503558618,2021 - Regular Season - 17 - Maccabi Petah Tikva,2021 - Regular Season - 17 - Maccabi Haifa,5,Saturday
2275,2022-01-08,20:00,2021,Regular Season,17,Maccabi Tel Aviv,Tel Aviv,Hapoel Beer Sheva,Beer Sheva,Eitan Shmuelevic,21311.0,1,0,1,0,0,4,25,1,40,Maccabi Tel Aviv,4,2,False,False,False,False,False,True,False,False,0,0,0,1,0,28,,,0,40,,,Bloomfield,29400.0,0.7248639455782313,9.966978650317326,10.288749953326773,1962,60,3600,Bloomfield,Turner,86.29874526368715,2021 - Regular Season - 17 - Maccabi Tel Aviv,2021 - Regular Season - 17 - Hapoel Beer Sheva,5,Saturday
2276,2022-01-09,19:00,2021,Regular Season,17,Hapoel Hadera,Hadera,Maccabi Netanya,Netanya,Roi Reinshreiber,1500.0,1,1,0,0,1,10,19,8,20,Hapoel Hadera,10,9,False,False,False,False,True,False,False,False,0,0,0,1,0,20,,,0,21,,,Netanya,13800.0,0.10869565217391304,7.313220387090301,9.532423871145296,2012,10,100,Netanya,Netanya,0.0,2021 - Regular Season - 17 - Hapoel Hadera,2021 - Regular Season - 17 - Maccabi Netanya,6,Sunday
2277,2022-01-09,20:15,2021,Regular Season,17,Beitar Jerusalem,Jerusalem,FC Ashdod,Ashdod,David Fucsman,5000.0,0,2,0,1,0,11,16,9,20,Beitar Jerusalem,11,7,False,False,False,False,False,True,False,False,0,0,0,1,0,16,,,0,23,,,Teddy,31733.0,0.15756468030126367,8.517193191416238,10.365112427854497,1990,32,1024,Teddy,Yud-Alef,51.78822460754719,2021 - Regular Season - 17 - Beitar Jerusalem,2021 - Regular Season - 17 - FC Ashdod,6,Sunday
2278,2022-01-10,20:15,2021,Regular Season,17,Ihud Bnei Sakhnin,Sakhnin,Hapoel Jerusalem,Jerusalem,Erez Papir,1200.0,2,1,1,0,0,6,22,12,15,Hapoel Jerusalem,5,12,False,False,False,False,False,True,False,False,0,0,0,0,0,25,,,1,15,,,Bloomfield,29400.0,0.04081632653061224,7.090076835776092,10.288749953326773,1962,60,3600,Doha,Teddy,124.2265572489955,2021 - Regular Season - 17 - Ihud Bnei Sakhnin,2021 - Regular Season - 17 - Hapoel Jerusalem,0,Monday
2279,2022-01-15,15:00,2021,Regular Season,18,Hapoel Tel Aviv,Tel Aviv,Hapoel Nof HaGalil,Nof HaGalil,Shalom Ben Avraham,6900.0,2,2,0,0,1,3,29,13,13,Hapoel Nof HaGalil,4,13,True,False,False,False,False,False,False,False,0,0,0,1,0,30,,,1,14,,,Bloomfield,29400.0,0.23469387755102042,8.83927669058535,10.288749953326773,1962,60,3600,Bloomfield,Green,87.66565729273792,2021 - Regular Season - 18 - Hapoel Tel Aviv,2021 - Regular Season - 18 - Hapoel Nof HaGalil,5,Saturday
2280,2022-01-15,17:30,2021,Regular Season,18,Hapoel Haifa,Haifa,Maccabi Petah Tikva,Petah Tikva,Idan Leiba,1500.0,2,2,0,0,1,8,22,14,10,Maccabi Petah Tikva,8,14,False,False,True,False,False,False,False,False,0,0,0,1,0,23,,,0,11,,,Sammy Ofer,30858.0,0.048609760839976666,7.313220387090301,10.337151315002972,2014,8,64,Sammy Ofer,HaMoshava,75.84154503558618,2021 - Regular Season - 18 - Hapoel Haifa,2021 - Regular Season - 18 - Maccabi Petah Tikva,5,Saturday
2281,2022-01-15,19:50,2021,Regular Season,18,Hapoel Jerusalem,Jerusalem,Maccabi Tel Aviv,Tel Aviv,Aviad Shiloah,2500.0,1,3,0,1,0,12,15,4,28,Hapoel Jerusalem,12,3,False,False,False,False,True,False,False,False,0,0,0,1,1,15,,,0,31,,,Teddy,31733.0,0.07878234015063183,7.824046010856292,10.365112427854497,1990,32,1024,Teddy,Bloomfield,52.53896813753319,2021 - Regular Season - 18 - Hapoel Jerusalem,2021 - Regular Season - 18 - Maccabi Tel Aviv,5,Saturday
2282,2022-01-16,19:00,2021,Regular Season,18,Hapoel Hadera,Hadera,FC Ashdod,Ashdod,Sapir Berman,500.0,2,1,1,0,0,10,20,7,23,Hapoel Hadera,10,9,False,False,False,False,True,False,False,False,0,0,0,1,0,23,,,0,23,,,Netanya,13800.0,0.036231884057971016,6.214608098422191,9.532423871145296,2012,10,100,Netanya,Yud-Alef,57.423522530876554,2021 - Regular Season - 18 - Hapoel Hadera,2021 - Regular Season - 18 - FC Ashdod,6,Sunday
2283,2022-01-16,20:00,2021,Regular Season,18,Ironi Kiryat Shmona,Kiryat Shmona,Beitar Jerusalem,Jerusalem,Erez Papir,1200.0,2,2,0,0,1,6,24,11,16,Beitar Jerusalem,5,11,False,False,False,False,False,True,False,False,0,0,0,1,0,25,,,0,17,,,Kiryat Shmona Municipal,5300.0,0.22641509433962265,7.090076835776092,8.575462099540212,1989,33,1089,Kiryat Shmona Municipal,Teddy,165.58462476147065,2021 - Regular Season - 18 - Ironi Kiryat Shmona,2021 - Regular Season - 18 - Beitar Jerusalem,6,Sunday
2284,2022-01-17,20:00,2021,Regular Season,18,Maccabi Netanya,Netanya,Ihud Bnei Sakhnin,Sakhnin,Snir Levi,2014.0,1,0,1,0,0,9,21,5,25,Maccabi Netanya,7,6,False,False,False,False,False,True,False,False,0,0,0,1,0,24,,,0,25,,,Netanya,13800.0,0.14594202898550723,7.607878073278507,9.532423871145296,2012,10,100,Netanya,Doha,76.03997589403676,2021 - Regular Season - 18 - Maccabi Netanya,2021 - Regular Season - 18 - Ihud Bnei Sakhnin,0,Monday
2285,2022-01-17,20:30,2021,Regular Season,18,Hapoel Beer Sheva,Beer Sheva,Maccabi Haifa,Haifa,Roi Reinshreiber,14641.0,1,2,0,1,0,2,40,1,41,Hapoel Beer Sheva,2,1,False,False,False,False,False,True,False,False,0,0,0,1,0,40,,,0,44,,,Turner,16126.0,0.907912687585266,9.591581091193483,9.688188155244967,2015,7,49,Turner,Sammy Ofer,168.30925295298871,2021 - Regular Season - 18 - Hapoel Beer Sheva,2021 - Regular Season - 18 - Maccabi Haifa,0,Monday
2286,2022-01-22,15:00,2021,Regular Season,19,Hapoel Nof HaGalil,Nof HaGalil,Hapoel Haifa,Haifa,Snir Levi,800.0,0,1,0,1,0,13,14,9,23,Hapoel Nof HaGalil,13,5,True,False,False,False,False,False,False,False,0,0,0,1,1,14,,,0,26,,,Green,5200.0,0.15384615384615385,6.684611727667927,8.556413904569519,1965,57,3249,Green,Sammy Ofer,34.05359535341185,2021 - Regular Season - 19 - Hapoel Nof HaGalil,2021 - Regular Season - 19 - Hapoel Haifa,5,Saturday
2287,2022-01-22,17:20,2021,Regular Season,19,Maccabi Tel Aviv,Tel Aviv,Maccabi Netanya,Netanya,Gal Leibovitz,19349.0,2,2,0,0,1,3,31,7,24,Maccabi Netanya,4,8,False,False,True,False,False,False,False,False,0,0,0,1,0,32,,,0,25,,,Bloomfield,29400.0,0.6581292517006803,9.87039601753593,10.288749953326773,1962,60,3600,Bloomfield,Netanya,28.62028018889023,2021 - Regular Season - 19 - Maccabi Tel Aviv,2021 - Regular Season - 19 - Maccabi Netanya,5,Saturday
2288,2022-01-22,18:00,2021,Regular Season,19,Hapoel Hadera,Hadera,Ironi Kiryat Shmona,Kiryat Shmona,Ohad Asulin,800.0,2,0,1,0,0,10,23,5,25,Hapoel Hadera,7,9,False,False,False,True,False,False,False,False,0,0,0,1,0,26,,,0,25,,,Netanya,13800.0,0.057971014492753624,6.684611727667927,9.532423871145296,2012,10,100,Netanya,Kiryat Shmona Municipal,121.28583945619715,2021 - Regular Season - 19 - Hapoel Hadera,2021 - Regular Season - 19 - Ironi Kiryat Shmona,5,Saturday
2289,2022-01-22,19:50,2021,Regular Season,19,Maccabi Haifa,Haifa,Hapoel Jerusalem,Jerusalem,Niv Steif,21894.0,1,1,0,0,1,1,44,12,15,Hapoel Jerusalem,1,12,False,False,False,False,True,False,False,False,0,0,0,1,0,45,,,1,16,,,Sammy Ofer,30858.0,0.7095080692202994,9.993967905664503,10.337151315002972,2014,8,64,Sammy Ofer,Teddy,116.4007000708512,2021 - Regular Season - 19 - Maccabi Haifa,2021 - Regular Season - 19 - Hapoel Jerusalem,5,Saturday
2290,2022-01-23,19:00,2021,Regular Season,19,Ihud Bnei Sakhnin,Sakhnin,FC Ashdod,Ashdod,Liran Liany,0.0,0,1,0,1,0,6,25,8,23,FC Ashdod,10,6,False,False,False,False,True,False,False,False,0,0,0,1,0,25,,,0,26,,,Doha,8500.0,0.0,0.0,9.047821442478408,2006,16,256,Doha,Yud-Alef,132.6922933820839,2021 - Regular Season - 19 - Ihud Bnei Sakhnin,2021 - Regular Season - 19 - FC Ashdod,6,Sunday
2291,2022-01-23,20:15,2021,Regular Season,19,Maccabi Petah Tikva,Petah Tikva,Hapoel Beer Sheva,Beer Sheva,Erez Papir,1300.0,0,1,0,1,0,14,11,2,40,Maccabi Petah Tikva,14,2,False,False,False,False,False,True,False,False,0,0,0,1,0,11,,,0,43,,,HaMoshava,11500.0,0.11304347826086956,7.170119543449628,9.350102314351341,2011,11,121,HaMoshava,Turner,92.49370355690822,2021 - Regular Season - 19 - Maccabi Petah Tikva,2021 - Regular Season - 19 - Hapoel Beer Sheva,6,Sunday
2292,2022-01-24,20:30,2021,Regular Season,19,Beitar Jerusalem,Jerusalem,Hapoel Tel Aviv,Tel Aviv,Eitan Shmuelevic,12000.0,0,2,0,1,0,11,17,4,30,Beitar Jerusalem,11,3,False,False,False,False,False,True,False,False,0,0,0,0,0,17,,,0,33,,,Teddy,31733.0,0.3781552327230328,9.392661928770137,10.365112427854497,1990,32,1024,Teddy,Bloomfield,52.53896813753319,2021 - Regular Season - 19 - Beitar Jerusalem,2021 - Regular Season - 19 - Hapoel Tel Aviv,0,Monday
2293,2022-01-29,15:00,2021,Regular Season,20,Hapoel Jerusalem,Jerusalem,Hapoel Beer Sheva,Beer Sheva,Liran Liany,3000.0,0,1,0,1,0,12,16,2,43,Hapoel Jerusalem,13,2,True,False,False,False,False,False,False,False,0,0,0,0,1,16,,,0,46,,,Teddy,31733.0,0.0945388081807582,8.006367567650246,10.365112427854497,1990,32,1024,Teddy,Turner,65.81013503318253,2021 - Regular Season - 20 - Hapoel Jerusalem,2021 - Regular Season - 20 - Hapoel Beer Sheva,5,Saturday
2294,2022-01-29,17:30,2021,Regular Season,20,FC Ashdod,Ashdod,Maccabi Tel Aviv,Tel Aviv,Daniel Bar Natan,2561.0,1,3,0,1,0,5,26,4,32,FC Ashdod,9,3,False,False,True,False,False,False,False,False,0,0,0,0,0,26,,,0,35,,,Yud-Alef,7800.0,0.3283333333333333,7.848153086199526,8.961879012677683,1966,56,3136,Yud-Alef,Bloomfield,28.811916682556806,2021 - Regular Season - 20 - FC Ashdod,2021 - Regular Season - 20 - Maccabi Tel Aviv,5,Saturday
2295,2022-01-29,18:00,2021,Regular Season,20,Hapoel Nof HaGalil,Nof HaGalil,Maccabi Petah Tikva,Petah Tikva,Orel Grinfeld,500.0,1,0,1,0,0,13,14,14,11,Maccabi Petah Tikva,12,14,False,False,False,True,False,False,False,False,0,0,0,0,1,17,,,0,11,,,Green,5200.0,0.09615384615384616,6.214608098422191,8.556413904569519,1965,57,3249,Green,HaMoshava,77.30034115298335,2021 - Regular Season - 20 - Hapoel Nof HaGalil,2021 - Regular Season - 20 - Maccabi Petah Tikva,5,Saturday
2296,2022-01-29,19:50,2021,Regular Season,20,Hapoel Haifa,Haifa,Beitar Jerusalem,Jerusalem,Gal Levi,2300.0,5,1,1,0,0,6,26,11,17,Beitar Jerusalem,5,11,False,False,False,False,True,False,False,False,0,0,0,0,0,29,,,0,17,,,Sammy Ofer,30858.0,0.07453496662129756,7.7406644019172415,10.337151315002972,2014,8,64,Sammy Ofer,Teddy,116.4007000708512,2021 - Regular Season - 20 - Hapoel Haifa,2021 - Regular Season - 20 - Beitar Jerusalem,5,Saturday
2297,2022-01-30,20:00,2021,Regular Season,20,Hapoel Tel Aviv,Tel Aviv,Hapoel Hadera,Hadera,Idan Leiba,7100.0,0,1,0,1,0,3,33,7,26,Hapoel Hadera,4,6,False,False,False,False,False,True,False,False,0,0,0,0,0,33,,,0,29,,,Bloomfield,29400.0,0.24149659863945577,8.867850063029406,10.288749953326773,1962,60,3600,Bloomfield,Netanya,28.62028018889023,2021 - Regular Season - 20 - Hapoel Tel Aviv,2021 - Regular Season - 20 - Hapoel Hadera,6,Sunday
2298,2022-01-30,20:30,2021,Regular Season,20,Maccabi Netanya,Netanya,Maccabi Haifa,Haifa,Eitan Shmuelevic,12300.0,1,1,0,0,1,8,25,1,45,Maccabi Netanya,8,1,False,False,False,False,False,True,False,False,0,0,0,0,0,26,,,0,46,,,Netanya,13800.0,0.8913043478260869,9.417354541360508,9.532423871145296,2012,10,100,Netanya,Sammy Ofer,55.00741285608684,2021 - Regular Season - 20 - Maccabi Netanya,2021 - Regular Season - 20 - Maccabi Haifa,6,Sunday
2299,2022-01-31,20:00,2021,Regular Season,20,Ironi Kiryat Shmona,Kiryat Shmona,Ihud Bnei Sakhnin,Sakhnin,Refael Geva,600.0,0,1,0,1,0,9,25,10,25,Ihud Bnei Sakhnin,10,7,False,False,False,False,False,True,False,False,0,0,0,0,0,25,,,0,28,,,Kiryat Shmona Municipal,5300.0,0.11320754716981132,6.396929655216146,8.575462099540212,1989,33,1089,Kiryat Shmona Municipal,Doha,45.24673360913343,2021 - Regular Season - 20 - Ironi Kiryat Shmona,2021 - Regular Season - 20 - Ihud Bnei Sakhnin,0,Monday
2300,2022-02-05,15:00,2021,Regular Season,21,Ihud Bnei Sakhnin,Sakhnin,Hapoel Tel Aviv,Tel Aviv,Roi Reinshreiber,3000.0,1,0,1,0,0,7,28,4,33,Ihud Bnei Sakhnin,6,4,True,False,False,False,False,False,False,False,0,0,0,1,0,31,,,0,33,,,Doha,8500.0,0.35294117647058826,8.006367567650246,9.047821442478408,2006,16,256,Doha,Bloomfield,104.08872372945213,2021 - Regular Season - 21 - Ihud Bnei Sakhnin,2021 - Regular Season - 21 - Hapoel Tel Aviv,5,Saturday
2301,2022-02-05,17:30,2021,Regular Season,21,Maccabi Tel Aviv,Tel Aviv,Ironi Kiryat Shmona,Kiryat Shmona,David Fucsman,12702.0,1,0,1,0,0,3,35,10,25,Ironi Kiryat Shmona,3,10,False,False,True,False,False,False,False,False,0,0,0,1,0,38,,,0,25,,,Bloomfield,29400.0,0.43204081632653063,9.44951474036292,10.288749953326773,1962,60,3600,Bloomfield,Kiryat Shmona Municipal,149.2857438267817,2021 - Regular Season - 21 - Maccabi Tel Aviv,2021 - Regular Season - 21 - Ironi Kiryat Shmona,5,Saturday
2302,2022-02-05,18:00,2021,Regular Season,21,Maccabi Petah Tikva,Petah Tikva,Hapoel Jerusalem,Jerusalem,Daniel Bar Natan,1200.0,3,1,1,0,0,14,11,13,16,Maccabi Petah Tikva,14,13,False,False,False,True,False,False,False,False,0,0,0,1,0,14,,,1,16,,,HaMoshava,11500.0,0.10434782608695652,7.090076835776092,9.350102314351341,2011,11,121,HaMoshava,Teddy,49.83677550365053,2021 - Regular Season - 21 - Maccabi Petah Tikva,2021 - Regular Season - 21 - Hapoel Jerusalem,5,Saturday
2303,2022-02-05,19:50,2021,Regular Season,21,Hapoel Beer Sheva,Beer Sheva,Maccabi Netanya,Netanya,Gal Leibovitz,10959.0,0,1,0,1,0,2,46,8,26,Maccabi Netanya,2,8,False,False,False,False,True,False,False,False,0,0,0,1,0,46,,,0,29,,,Turner,16126.0,0.6795857621232791,9.301916315463393,9.688188155244967,2015,7,49,Turner,Netanya,113.49021676171931,2021 - Regular Season - 21 - Hapoel Beer Sheva,2021 - Regular Season - 21 - Maccabi Netanya,5,Saturday
2304,2022-02-06,19:00,2021,Regular Season,21,Hapoel Hadera,Hadera,Hapoel Haifa,Haifa,Shalom Ben Avraham,1200.0,1,0,1,0,0,6,29,5,29,Hapoel Hadera,5,7,False,False,False,False,True,False,False,False,0,0,0,1,0,32,,,0,29,,,Netanya,13800.0,0.08695652173913043,7.090076835776092,9.532423871145296,2012,10,100,Netanya,Sammy Ofer,55.00741285608684,2021 - Regular Season - 21 - Hapoel Hadera,2021 - Regular Season - 21 - Hapoel Haifa,6,Sunday
2305,2022-02-06,20:15,2021,Regular Season,21,Beitar Jerusalem,Jerusalem,Hapoel Nof HaGalil,Nof HaGalil,Igal Frid,0.0,0,0,0,0,1,11,17,12,17,Hapoel Nof HaGalil,11,12,False,False,False,False,False,True,False,False,0,0,0,1,0,18,,,1,18,,,Teddy,31733.0,0.0,0.0,10.365112427854497,1990,32,1024,Teddy,Green,104.7171302011535,2021 - Regular Season - 21 - Beitar Jerusalem,2021 - Regular Season - 21 - Hapoel Nof HaGalil,6,Sunday
2306,2022-02-07,20:30,2021,Regular Season,21,Maccabi Haifa,Haifa,FC Ashdod,Ashdod,Snir Levi,25732.0,6,0,1,0,0,1,46,9,26,FC Ashdod,1,9,False,False,False,False,False,True,False,False,0,0,0,1,0,49,,,0,26,,,Sammy Ofer,30858.0,0.8338842439561864,10.15549063253089,10.337151315002972,2014,8,64,Sammy Ofer,Yud-Alef,111.91424626881171,2021 - Regular Season - 21 - Maccabi Haifa,2021 - Regular Season - 21 - FC Ashdod,0,Monday
2307,2022-02-12,15:00,2021,Regular Season,22,Maccabi Netanya,Netanya,Hapoel Jerusalem,Jerusalem,Ohad Asulin,7534.0,2,0,1,0,0,8,29,13,16,Hapoel Jerusalem,6,13,True,False,False,False,False,False,False,False,0,0,0,1,0,32,,,1,16,,,Netanya,13800.0,0.5459420289855073,8.927181388251986,9.532423871145296,2012,10,100,Netanya,Teddy,67.68303794070863,2021 - Regular Season - 22 - Maccabi Netanya,2021 - Regular Season - 22 - Hapoel Jerusalem,5,Saturday
2308,2022-02-12,17:30,2021,Regular Season,22,FC Ashdod,Ashdod,Hapoel Beer Sheva,Beer Sheva,Eitan Shmuelevic,1880.0,1,1,0,0,1,9,26,2,46,FC Ashdod,10,2,False,False,True,False,False,False,False,False,0,0,0,1,0,27,,,0,47,,,Yud-Alef,7800.0,0.24102564102564103,7.539027055823995,8.961879012677683,1966,56,3136,Yud-Alef,Turner,60.809875281897874,2021 - Regular Season - 22 - FC Ashdod,2021 - Regular Season - 22 - Hapoel Beer Sheva,5,Saturday
2309,2022-02-12,18:00,2021,Regular Season,22,Hapoel Nof HaGalil,Nof HaGalil,Hapoel Hadera,Hadera,Niv Steif,650.0,1,1,0,0,1,12,18,5,32,Hapoel Nof HaGalil,12,5,False,False,False,True,False,False,False,False,0,0,0,1,1,19,,,0,33,,,Green,5200.0,0.125,6.476972362889683,8.556413904569519,1965,57,3249,Green,Netanya,60.712232383898765,2021 - Regular Season - 22 - Hapoel Nof HaGalil,2021 - Regular Season - 22 - Hapoel Hadera,5,Saturday
2310,2022-02-12,20:00,2021,Regular Season,22,Hapoel Tel Aviv,Tel Aviv,Maccabi Tel Aviv,Tel Aviv,Igal Frid,27200.0,2,3,0,1,0,4,33,3,38,Hapoel Tel Aviv,4,3,False,False,False,False,False,True,False,False,1,0,0,1,0,33,,,0,41,,,Bloomfield,29400.0,0.9251700680272109,10.210972252284089,10.288749953326773,1962,60,3600,Bloomfield,Bloomfield,0.0,2021 - Regular Season - 22 - Hapoel Tel Aviv,2021 - Regular Season - 22 - Maccabi Tel Aviv,5,Saturday
2311,2022-02-13,19:00,2021,Regular Season,22,Hapoel Haifa,Haifa,Ihud Bnei Sakhnin,Sakhnin,Gal Leibovitz,3500.0,1,1,0,0,1,7,29,6,31,Hapoel Haifa,8,7,False,False,False,False,True,False,False,False,0,0,0,1,0,30,,,0,32,,,Sammy Ofer,30858.0,0.11342277529327889,8.160518247477505,10.337151315002972,2014,8,64,Sammy Ofer,Doha,33.654959093171044,2021 - Regular Season - 22 - Hapoel Haifa,2021 - Regular Season - 22 - Ihud Bnei Sakhnin,6,Sunday
2312,2022-02-13,20:15,2021,Regular Season,22,Beitar Jerusalem,Jerusalem,Maccabi Petah Tikva,Petah Tikva,Roi Reinshreiber,8000.0,2,1,1,0,0,11,18,14,14,Maccabi Petah Tikva,11,14,False,False,False,False,False,True,False,False,0,0,0,1,0,21,,,0,14,,,Teddy,31733.0,0.25210348848202185,8.987196820661973,10.365112427854497,1990,32,1024,Teddy,HaMoshava,49.83677550365053,2021 - Regular Season - 22 - Beitar Jerusalem,2021 - Regular Season - 22 - Maccabi Petah Tikva,6,Sunday
2313,2022-02-14,20:15,2021,Regular Season,22,Ironi Kiryat Shmona,Kiryat Shmona,Maccabi Haifa,Haifa,Idan Leiba,5000.0,2,1,1,0,0,10,25,1,49,Ironi Kiryat Shmona,9,1,False,False,False,False,False,True,False,False,0,0,0,1,0,28,,,0,49,,,Kiryat Shmona Municipal,5300.0,0.9433962264150944,8.517193191416238,8.575462099540212,1989,33,1089,Kiryat Shmona Municipal,Sammy Ofer,74.01608129373125,2021 - Regular Season - 22 - Ironi Kiryat Shmona,2021 - Regular Season - 22 - Maccabi Haifa,0,Monday
2314,2022-02-19,15:00,2021,Regular Season,23,Maccabi Petah Tikva,Petah Tikva,Maccabi Netanya,Netanya,Igal Frid,3000.0,1,1,0,0,1,14,14,6,32,Maccabi Petah Tikva,14,7,True,False,False,False,False,False,False,False,0,0,0,1,0,15,,,0,33,,,HaMoshava,11500.0,0.2608695652173913,8.006367567650246,9.350102314351341,2011,11,121,HaMoshava,Netanya,21.068620422647992,2021 - Regular Season - 23 - Maccabi Petah Tikva,2021 - Regular Season - 23 - Maccabi Netanya,5,Saturday
2315,2022-02-19,17:30,2021,Regular Season,23,Hapoel Beer Sheva,Beer Sheva,Ironi Kiryat Shmona,Kiryat Shmona,Orel Grinfeld,9837.0,0,0,0,0,1,2,47,9,28,Ironi Kiryat Shmona,2,9,False,False,True,False,False,False,False,False,0,0,0,1,0,48,,,0,29,,,Turner,16126.0,0.6100086816321468,9.193906065512758,9.688188155244967,2015,7,49,Turner,Kiryat Shmona Municipal,227.27961934268316,2021 - Regular Season - 23 - Hapoel Beer Sheva,2021 - Regular Season - 23 - Ironi Kiryat Shmona,5,Saturday
